This file was created by CMPT_IND_RETS using the 202403 CRSP database.
It contains value- and equal-weighted returns for 12 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
197605,    461,    170,    769,    165,    127,    306,     41,    184,    461,    128,    586,   1016
197606,    458,    170,    767,    165,    125,    305,     41,    184,    459,    128,    586,   1013
197607,    476,    174,    802,    182,    130,    326,     42,    187,    487,    135,    618,   1050
197608,    473,    172,    795,    182,    130,    326,     42,    187,    483,    135,    617,   1045
197609,    473,    172,    792,    182,    130,    324,     42,    187,    481,    135,    616,   1040
197610,    472,    171,    788,    180,    130,    324,     42,    187,    481,    135,    616,   1037
197611,    471,    171,    785,    179,    130,    322,     42,    187,    479,    134,    615,   1036
197612,    470,    170,    779,    178,    130,    319,     42,    187,    479,    130,    611,   1033
197701,    466,    167,    776,    176,    129,    318,     42,    187,    478,    129,    608,   1028
197702,    464,    166,    773,    174,    129,    316,     42,    187,    477,    128,    606,   1026
197703,    460,    166,    770,    172,    129,    316,     42,    187,    473,    127,    603,   1026
197704,    459,    165,    767,    172,    128,    315,     42,    187,    473,    126,    602,   1024
197705,    455,    165,    761,    169,    127,    314,     42,    187,    472,    124,    600,   1024
197706,    452,    164,    756,    169,    127,    314,     42,    186,    470,    123,    598,   1023
197707,    461,    170,    785,    190,    133,    347,     44,    187,    496,    133,    644,   1036
197708,    457,    168,    783,    187,    132,    345,     44,    187,    491,    132,    639,   1033
197709,    455,    167,    779,    186,    132,    343,     44,    187,    490,    132,    635,   1027
197710,    451,    167,    772,    186,    132,    341,     44,    187,    487,    131,    632,   1024
197711,    450,    167,    770,    185,    132,    339,     44,    187,    484,    130,    631,   1023
197712,    448,    167,    764,    185,    126,    336,     44,    187,    479,    128,    628,   1021
197801,    446,    164,    756,    185,    125,    331,     44,    187,    475,    125,    624,   1010
197802,    442,    164,    753,    185,    125,    330,     44,    187,    473,    125,    620,   1005
197803,    440,    164,    749,    185,    125,    330,     44,    187,    471,    125,    618,   1000
197804,    436,    164,    743,    182,    124,    330,     43,    187,    470,    124,    617,    997
197805,    431,    164,    736,    179,    120,    328,     43,    187,    466,    123,    614,    994
197806,    428,    164,    722,    177,    119,    326,     43,    187,    460,    120,    612,    989
197807,    424,    167,    752,    188,    124,    343,     43,    189,    478,    124,    664,    999
197808,    418,    164,    749,    185,    123,    341,     43,    187,    476,    124,    659,    996
197809,    416,    164,    746,    185,    123,    341,     42,    187,    471,    122,    655,    990
197810,    412,    163,    743,    184,    123,    339,     42,    187,    467,    122,    652,    984
197811,    412,    163,    739,    184,    122,    338,     41,    187,    463,    122,    649,    978
197812,    411,    162,    736,    183,    122,    334,     41,    187,    461,    121,    646,    973
197901,    408,    160,    727,    182,    121,    332,     41,    187,    455,    121,    640,    968
197902,    404,    159,    724,    179,    121,    331,     41,    187,    454,    120,    633,    963
197903,    402,    159,    721,    177,    121,    329,     41,    187,    453,    119,    632,    960
197904,    399,    158,    719,    176,    121,    325,     41,    187,    451,    118,    625,    954
197905,    398,    157,    717,    175,    121,    324,     41,    187,    451,    117,    621,    950
197906,    394,    155,    713,    174,    121,    321,     40,    187,    448,    115,    616,    940
197907,    400,    158,    741,    199,    123,    361,     45,    188,    458,    127,    655,    995
197908,    396,    158,    736,    198,    122,    361,     44,    187,    456,    126,    652,    990
197909,    394,    157,    733,    198,    122,    359,     44,    187,    454,    124,    647,    986
197910,    393,    156,    732,    195,    121,    358,     44,    187,    452,    124,    646,    983
197911,    391,    154,    729,    194,    121,    354,     43,    187,    449,    124,    642,    980
197912,    389,    152,    724,    193,    121,    350,     43,    187,    447,    123,    639,    977
198001,    384,    150,    720,    191,    117,    347,     43,    187,    444,    123,    629,    967
198002,    382,    148,    717,    191,    116,    345,     43,    187,    442,    122,    626,    965
198003,    381,    148,    715,    190,    116,    345,     42,    187,    439,    122,    621,    959
198004,    378,    148,    709,    189,    116,    344,     41,    187,    436,    119,    617,    956
198005,    375,    147,    707,    188,    116,    341,     40,    186,    434,    117,    611,    951
198006,    374,    147,    704,    188,    115,    337,     39,    186,    431,    117,    605,    947
198007,    384,    155,    733,    244,    121,    383,     43,    189,    452,    136,    664,    982
198008,    383,    154,    729,    243,    121,    379,     43,    188,    451,    135,    652,    977
198009,    376,    152,    723,    242,    121,    376,     43,    188,    450,    133,    649,    972
198010,    375,    152,    721,    241,    121,    376,     43,    188,    446,    133,    645,    967
198011,    374,    152,    718,    240,    120,    373,     43,    188,    445,    132,    643,    963
198012,    373,    152,    715,    240,    120,    371,     40,    187,    438,    132,    636,    958
198101,    369,    151,    713,    240,    120,    366,     40,    186,    431,    131,    631,    955
198102,    366,    149,    711,    237,    118,    365,     40,    186,    428,    130,    628,    950
198103,    364,    148,    703,    237,    118,    364,     38,    186,    427,    129,    625,    949
198104,    361,    145,    700,    234,    117,    363,     38,    186,    426,    127,    623,    945
198105,    359,    144,    696,    233,    117,    363,     38,    186,    424,    126,    622,    945
198106,    358,    144,    690,    232,    115,    362,     38,    186,    417,    126,    618,    941
198107,    369,    162,    739,    360,    118,    485,     50,    191,    450,    156,    693,   1051
198108,    364,    162,    735,    359,    118,    485,     49,    190,    448,    156,    692,   1050
198109,    363,    161,    735,    358,    118,    483,     49,    190,    443,    155,    686,   1043
198110,    361,    160,    731,    356,    118,    480,     49,    190,    439,    154,    681,   1038
198111,    359,    159,    728,    355,    118,    478,     47,    190,    437,    154,    679,   1033
198112,    358,    158,    725,    351,    118,    476,     47,    190,    431,    152,    675,   1031
198201,    358,    156,    723,    350,    118,    472,     47,    190,    429,    152,    667,   1027
198202,    356,    156,    719,    349,    117,    470,     47,    190,    427,    152,    664,   1021
198203,    355,    156,    716,    347,    117,    466,     47,    190,    421,    150,    656,   1014
198204,    353,    155,    714,    344,    117,    462,     47,    188,    417,    149,    649,   1003
198205,    350,    154,    714,    343,    116,    462,     46,    188,    411,    149,    646,    993
198206,    348,    152,    714,    341,    115,    461,     46,    188,    407,    147,    645,    983
198207,    360,    152,    748,    403,    120,    547,     55,    190,    446,    176,    725,   1002
198208,    357,    152,    746,    401,    118,    545,     55,    190,    444,    175,    719,    996
198209,    354,    152,    738,    397,    117,    543,     54,    190,    443,    173,    710,    982
198210,    352,    149,    732,    394,    117,    540,     53,    190,    441,    172,    705,    971
198211,    347,    148,    730,    393,    116,    538,     53,    190,    438,    171,    695,    958
198212,    346,    148,    723,    390,    115,    536,     52,    190,    438,    169,    687,    950
